"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Rogers, Trevor",669432,"BAL","SI","Sinker",-1.2,-6,"542",24.2,"158","0.298","0.496","0.379",10,12,15.1,"0.324","0.502","0.413",47.9
"Cannon, Jonathan",686563,"CWS","SI","Sinker",0.3,2,"568",28,"157","0.287","0.449","0.371",13.2,12.1,16.7,"0.311","0.481","0.392",52.5
"Wilson, Bryse",669060,"MIL","SI","Sinker",1.3,7,"528",32.1,"156","0.241","0.372","0.296",13.3,16,19.7,"0.304","0.455","0.354",50
"Keller, Mitch",656605,"PIT","ST","Sweeper",0.6,3,"442",15.5,"156","0.204","0.331","0.263",25,30.8,21.6,"0.197","0.304","0.264",25
"Holmes, Clay",605280,"NYY","SI","Sinker",-0.5,-3,"610",56.2,"156","0.319","0.428","0.372",22.6,13.5,15.4,"0.285","0.39","0.332",38.3
"Rea, Colin",607067,"MIL","FF","4-Seam Fastball",0.4,2,"518",19.5,"156","0.209","0.317","0.279",25.1,32.1,19.8,"0.235","0.351","0.299",38.9
"Cronin, Declan",686539,"MIA","SL","Slider",0.3,2,"564",51.5,"155","0.262","0.331","0.299",31.6,26.5,27.2,"0.243","0.37","0.286",34
"Rogers, Trevor",669432,"BAL","CH","Changeup",-0.9,-5,"528",23.5,"155","0.293","0.395","0.344",24,17.4,12.8,"0.263","0.35","0.29",44.2
"Skenes, Paul",694973,"PIT","FS","Split-Finger",2.8,17,"603",28.4,"155","0.184","0.234","0.238",29.3,20,26.7,"0.231","0.324","0.284",35.5
"Lodolo, Nick",666157,"CIN","SI","Sinker",0.8,4,"517",27.8,"155","0.263","0.436","0.362",17.4,10.3,18.4,"0.265","0.398","0.343",39.3
"Hudson, Dakota",641712,"COL","SI","Sinker",-0.3,-1,"492",32.6,"155","0.299","0.433","0.375",8,3.2,5.3,"0.334","0.525","0.413",50.8
"Sears, JP",676664,"OAK","CH","Changeup",-0.5,-3,"549",19.2,"155","0.297","0.428","0.332",18.8,6.5,8.4,"0.281","0.45","0.333",29.2
"De Los Santos, Enyel",660853,"CWS","FF","4-Seam Fastball",-1.6,-9,"556",49.3,"154","0.311","0.622","0.431",20.4,18.8,15.3,"0.272","0.544","0.389",47.2
"Civale, Aaron",650644,"MIL","SI","Sinker",0,0,"652",24.2,"153","0.235","0.394","0.33",16.1,17,16.6,"0.257","0.402","0.336",43.1
"Houser, Adrian",605288,"NYM","SI","Sinker",-0.5,-2,"503",44.5,"153","0.252","0.382","0.352",12.2,13.1,15.7,"0.25","0.392","0.338",41.4
"Ortiz, Luis L.",682847,"PIT","SL","Slider",-0.8,-5,"574",26.8,"153","0.203","0.392","0.282",30.8,31.4,20.9,"0.208","0.367","0.272",27.8
"Miller, Bryce",682243,"SEA","SI","Sinker",1.6,8,"475",17.3,"153","0.248","0.358","0.312",9.7,17,27.4,"0.282","0.439","0.351",47.3
"Corbin, Patrick",571578,"WSH","FC","Cutter",-0.8,-4,"554",19.2,"153","0.301","0.434","0.342",22.3,22.9,17.4,"0.283","0.427","0.327",49.5
"Gore, MacKenzie",669022,"WSH","CU","Curveball",0.2,1,"581",19.4,"153","0.221","0.3","0.28",33.9,34.6,23.5,"0.202","0.261","0.24",37.5
"Ortiz, Luis L.",682847,"PIT","FF","4-Seam Fastball",1.1,6,"572",26.7,"153","0.187","0.331","0.264",20.9,28.8,18.1,"0.205","0.418","0.303",41.1
"Pérez, Martín",527048,"SD","CH","Changeup",-1.1,-6,"501",22.7,"152","0.28","0.448","0.345",34.1,27,23.4,"0.265","0.437","0.322",31.1
"Lively, Ben",594902,"CLE","FF","4-Seam Fastball",-0.6,-4,"736",30.6,"151","0.282","0.524","0.409",16.3,10.6,14.3,"0.268","0.514","0.398",54.6
"Rodríguez, Yariel",684320,"TOR","SL","Slider",0.1,1,"424",28.2,"151","0.213","0.36","0.29",33.5,32.5,25.9,"0.197","0.356","0.283",35.6
"Birdsong, Hayden",806185,"SF","FF","4-Seam Fastball",-0.4,-3,"619",44.6,"151","0.216","0.44","0.364",18.2,16.6,16.1,"0.27","0.526","0.413",54.3
"Tonkin, Michael",543859,"MIN","FF","4-Seam Fastball",0.2,1,"536",37.8,"150","0.205","0.352","0.327",23.7,30.7,21.3,"0.231","0.423","0.349",38.5
"Koenig, Jared",657649,"MIL","SI","Sinker",0.9,5,"576",56.6,"150","0.235","0.303","0.301",17.7,21.3,19,"0.236","0.367","0.311",37.6
"Montgomery, Jordan",656756,"AZ","CU","Curveball",-0.7,-4,"593",30.7,"150","0.27","0.453","0.332",35.3,22,15.1,"0.25","0.351","0.287",35.5
"King, Michael",650633,"SD","FF","4-Seam Fastball",0,0,"700",24.2,"150","0.265","0.402","0.333",26.1,27.3,15.6,"0.229","0.402","0.318",42.4
"Miller, Mason",695243,"OAK","FF","4-Seam Fastball",1.8,11,"646",63.1,"150","0.178","0.319","0.255",37.1,37.3,28.4,"0.182","0.281","0.25",37.5
"Wacha, Michael",608379,"KC","FF","4-Seam Fastball",0.3,2,"606",23.3,"150","0.284","0.455","0.359",16.8,18,16.6,"0.298","0.475","0.367",40.4
"Pepiot, Ryan",686752,"TB","CH","Changeup",-0.7,-4,"504",23.5,"149","0.216","0.353","0.3",28.6,28.9,20.4,"0.239","0.341","0.278",34
"Cabrera, Edward",665795,"MIA","CH","Changeup",0.2,1,"579",33.4,"149","0.197","0.311","0.287",34.2,30.2,24.9,"0.214","0.363","0.295",42
"Baz, Shane",669358,"TB","FF","4-Seam Fastball",0.5,3,"578",47.9,"149","0.252","0.37","0.324",22.1,18.1,19.4,"0.226","0.385","0.317",47.1
"Maeda, Kenta",628317,"DET","FS","Split-Finger",-0.8,-5,"609",31.1,"149","0.218","0.423","0.301",30.4,25.5,15.1,"0.253","0.426","0.309",46.7
"Peralta, Freddy",642547,"MIL","SL","Slider",-0.4,-3,"661",21.6,"149","0.203","0.384","0.283",41,31.5,19.3,"0.206","0.345","0.272",23.9
"Megill, Tylor",656731,"NYM","FF","4-Seam Fastball",0.3,2,"637",46.7,"148","0.228","0.35","0.351",29.3,26.4,21.5,"0.229","0.401","0.341",48.8
"Castillo, Luis",622491,"SEA","SL","Slider",0.5,3,"638",22.3,"148","0.209","0.36","0.263",35.9,30.4,18.4,"0.226","0.352","0.27",41.7
"Ginkel, Kevin",656464,"AZ","FF","4-Seam Fastball",0.2,1,"624",52.7,"148","0.269","0.418","0.327",20.2,20.9,15.2,"0.236","0.398","0.305",47.6
"Gray, Sonny",543243,"STL","SI","Sinker",1,5,"443",17.8,"148","0.2","0.385","0.291",20.7,35.8,33.8,"0.212","0.373","0.283",46.4
"Floro, Dylan",571670,"AZ","SI","Sinker",1.2,6,"502",49.3,"148","0.272","0.375","0.315",8.4,16.2,21.2,"0.283","0.417","0.335",43
"Stone, Gavin",694813,"LAD","SI","Sinker",-0.7,-3,"465",21.6,"148","0.319","0.489","0.383",12.4,8.8,12.1,"0.275","0.404","0.326",32.5
"Vest, Will",676684,"DET","FF","4-Seam Fastball",2.3,15,"651",56,"147","0.183","0.214","0.223",22.9,27.2,18.8,"0.235","0.362","0.289",44.8
"Miller, Bryce",682243,"SEA","FS","Split-Finger",1.7,8,"469",17.1,"147","0.148","0.225","0.174",29,36.7,21.7,"0.18","0.274","0.208",34.8
"Doval, Camilo",666808,"SF","SL","Slider",1.1,6,"570",51.1,"147","0.184","0.272","0.265",44.8,38.8,28.8,"0.123","0.179","0.215",37.1
"Foley, Jason",671345,"DET","SI","Sinker",0,0,"501",55.4,"147","0.295","0.419","0.352",13.8,14.3,16.9,"0.29","0.434","0.357",48.6
"Freeland, Kyle",607536,"COL","SI","Sinker",-1.3,-6,"470",26.6,"147","0.306","0.567","0.406",7.5,11.6,14.8,"0.293","0.499","0.369",43.2
"Webb, Logan",657277,"SF","ST","Sweeper",0.4,3,"680",21.3,"147","0.239","0.331","0.271",26.8,27.2,14.9,"0.251","0.374","0.282",38.8
"Mears, Nick",683232,"MIL","FF","4-Seam Fastball",0.7,4,"619",60.2,"146","0.24","0.4","0.321",20,23.3,19.3,"0.239","0.403","0.323",38.3
"Lodolo, Nick",666157,"CIN","CU","Curveball",-0.6,-3,"509",27.3,"146","0.217","0.302","0.276",42.9,44.5,27.3,"0.168","0.237","0.232",26.2
"Stroman, Marcus",573186,"NYY","SL","Slider",-2.3,-10,"425",16,"146","0.258","0.386","0.325",27.2,28.1,18,"0.231","0.369","0.3",42.9
"Yates, Kirby",489446,"TEX","FF","4-Seam Fastball",2.5,15,"623",60.7,"146","0.113","0.21","0.212",35.2,41.1,27.3,"0.128","0.212","0.22",33.3
"Manaea, Sean",640455,"NYM","ST","Sweeper",0.2,1,"567",18.9,"146","0.194","0.313","0.253",39,41.8,26.4,"0.157","0.253","0.218",25.7
"Wacha, Michael",608379,"KC","SI","Sinker",0.5,2,"409",15.7,"145","0.248","0.296","0.3",10.4,16.6,16.7,"0.273","0.404","0.336",35.6
"King, John",667463,"STL","SI","Sinker",1.2,6,"505",58.9,"145","0.281","0.344","0.299",12.5,13.8,18.2,"0.258","0.345","0.306",39.5
"Brown, Hunter",686613,"HOU","SI","Sinker",1.3,7,"524",18.1,"145","0.275","0.321","0.306",14.6,14.5,17.8,"0.248","0.34","0.299",12.7
"Lorenzen, Michael",547179,"KC","SI","Sinker",-0.3,-1,"446",21.3,"144","0.289","0.438","0.364",6.2,16,18,"0.307","0.472","0.371",45.3
"Pearson, Nate",663878,"CHC","FF","4-Seam Fastball",-1.1,-5,"486",45.9,"144","0.304","0.504","0.389",20.1,18.8,21.4,"0.249","0.47","0.354",47
"Martinez, Nick",607259,"CIN","CH","Changeup",1.5,7,"460",21.6,"144","0.186","0.286","0.217",41.6,32.6,22.8,"0.182","0.239","0.198",17.2
"Crawford, Kutter",676710,"BOS","ST","Sweeper",-0.5,-3,"522",18.5,"144","0.222","0.437","0.305",26.3,20.8,16,"0.214","0.418","0.296",33.3
"Stone, Gavin",694813,"LAD","FF","4-Seam Fastball",-0.4,-2,"554",25.7,"144","0.242","0.427","0.343",17.4,25,25,"0.236","0.402","0.332",43.2
"Fedde, Erick",607200,"STL","ST","Sweeper",1.5,9,"583",20.2,"144","0.165","0.309","0.224",25.1,20.8,14.2,"0.195","0.345","0.248",25.7
"Bibee, Tanner",676440,"CLE","CH","Changeup",0.3,2,"512",18,"144","0.238","0.431","0.319",29.1,33.3,24.9,"0.229","0.37","0.296",25.3
"Heaney, Andrew",571760,"TEX","CH","Changeup",0.4,2,"462",16.9,"143","0.239","0.384","0.283",24.3,13.3,15,"0.271","0.415","0.307",31.4
"Fernandez, Ryan",681676,"STL","SL","Slider",1,5,"572",48.1,"143","0.182","0.295","0.244",41,36.4,21.7,"0.162","0.224","0.212",23.5
"Criswell, Cooper",681867,"BOS","CH","Changeup",0.3,1,"459",26.1,"143","0.256","0.338","0.287",17.1,11.2,9.8,"0.257","0.36","0.292",38.7
"Yamamoto, Yoshinobu",808967,"LAD","FF","4-Seam Fastball",0.9,5,"595",40.5,"142","0.266","0.419","0.34",17.6,18.3,17.9,"0.277","0.446","0.36",45.5
"Megill, Trevor",656730,"MIL","FF","4-Seam Fastball",1.9,9,"476",71.3,"142","0.209","0.279","0.263",22.2,22.5,24.1,"0.216","0.345","0.283",44.4
"Nicolas, Kyle",693312,"PIT","FF","4-Seam Fastball",0.6,3,"523",55.1,"142","0.23","0.327","0.321",19.3,16.2,18.7,"0.239","0.393","0.354",47.3
"Walker, Ryan",676254,"SF","SL","Slider",1.7,9,"546",44.8,"142","0.157","0.269","0.206",38,38.7,26.6,"0.173","0.274","0.217",21.3
"Weaver, Luke",596133,"NYY","FF","4-Seam Fastball",0.8,6,"664",48.3,"142","0.177","0.331","0.272",30,32.4,21.9,"0.193","0.395","0.304",49.4
"Stanek, Ryne",592773,"NYM","FF","4-Seam Fastball",0.2,1,"579",59.3,"141","0.231","0.397","0.337",27.9,22.7,17.9,"0.199","0.387","0.308",42.2
"Glasnow, Tyler",607192,"LAD","SL","Slider",1,6,"557",27.7,"141","0.2","0.333","0.253",40.4,33.3,30.3,"0.213","0.325","0.257",37.5
"Richards, Trevor",670950,"MIN","FF","4-Seam Fastball",0.6,3,"537",45.4,"141","0.229","0.339","0.343",14.3,19.1,16.1,"0.252","0.431","0.379",51.8
"Mayza, Tim",641835,"NYY","SI","Sinker",-0.4,-2,"524",71.7,"141","0.32","0.508","0.388",16.5,13.5,15.8,"0.3","0.475","0.358",39.3
"Yarbrough, Ryan",642232,"TOR","SI","Sinker",2.3,10,"448",29.6,"141","0.198","0.278","0.262",8.9,9.9,16.5,"0.268","0.391","0.324",40.4
"Stone, Gavin",694813,"LAD","CH","Changeup",0.8,5,"574",26.7,"140","0.178","0.356","0.235",37.2,26.4,16.7,"0.229","0.388","0.273",30
"Arrighetti, Spencer",681293,"HOU","FC","Cutter",1,5,"491",19.6,"140","0.248","0.444","0.368",22.8,16.4,24,"0.235","0.425","0.351",37.2
"Burnes, Corbin",669203,"BAL","CU","Curveball",0.5,3,"644",21.5,"140","0.2","0.326","0.241",37.8,35,25.9,"0.205","0.351","0.247",30.7
"Abreu, Bryan",650556,"HOU","FF","4-Seam Fastball",-0.6,-4,"602",46.3,"139","0.256","0.471","0.363",28.4,24.5,23.9,"0.236","0.434","0.335",46.6
"Ureña, José",570632,"TEX","SL","Slider",0.1,1,"609",34.6,"139","0.24","0.36","0.3",33.1,27.3,21.5,"0.212","0.305","0.265",24.7
"Barnes, Jacob",606930,"WSH","FC","Cutter",-0.3,-2,"550",49.2,"139","0.269","0.408","0.322",29.9,19.4,18.8,"0.275","0.403","0.313",31.4
"Detmers, Reid",672282,"LAA","FF","4-Seam Fastball",-1,-7,"660",42.4,"138","0.275","0.508","0.387",24.8,22.5,18.7,"0.243","0.485","0.359",40.4
"Kremer, Dean",665152,"BAL","FC","Cutter",0.2,1,"500",23,"138","0.25","0.355","0.311",23.7,13,15.4,"0.279","0.48","0.365",38.2
"Snell, Blake",605483,"SF","CU","Curveball",2.3,11,"462",26.1,"138","0.111","0.183","0.182",49.8,50.7,29.9,"0.125","0.17","0.177",25
"Ober, Bailey",641927,"MIN","SL","Slider",-1,-5,"523",19.4,"138","0.276","0.504","0.355",22.7,15.9,19.5,"0.256","0.437","0.322",36.8
"Berríos, José",621244,"TOR","CH","Changeup",0.3,2,"465",16,"138","0.171","0.364","0.257",26.9,18.1,15.8,"0.24","0.395","0.301",33.7
"Fried, Max",608331,"ATL","CU","Curveball",1.6,9,"578",20.9,"138","0.154","0.285","0.211",37.1,41.3,30.6,"0.18","0.321","0.238",39.2
"Schmidt, Clarke",657376,"NYY","FC","Cutter",0.6,3,"509",35,"137","0.256","0.38","0.321",32.2,26.3,22.6,"0.236","0.361","0.299",34.5
"Estévez, Carlos",608032,"PHI","FF","4-Seam Fastball",1.3,7,"502",61.1,"137","0.198","0.313","0.248",23,24.1,17.9,"0.234","0.447","0.307",45.9
"Wilson, Bryse",669060,"MIL","FC","Cutter",1.5,9,"573",34.9,"136","0.23","0.361","0.299",26.3,15.4,22.1,"0.27","0.493","0.356",42.7
"Kittredge, Andrew",552640,"STL","SL","Slider",1,5,"508",49.4,"136","0.177","0.392","0.258",41.3,35.3,24.2,"0.213","0.391","0.278",43.9
"Gomber, Austin",596295,"COL","CH","Changeup",0.2,1,"538",20.5,"136","0.28","0.409","0.301",27.3,8.8,9.8,"0.284","0.435","0.318",32.2
"Fried, Max",608331,"ATL","SI","Sinker",0.3,2,"458",16.6,"136","0.27","0.336","0.318",14.6,16.2,16.5,"0.296","0.388","0.339",46
"Rodriguez, Grayson",680570,"BAL","CH","Changeup",1.3,5,"395",21,"136","0.161","0.306","0.249",34.8,32.4,25.1,"0.173","0.303","0.247",35
