antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'quality_archetype_Slider Aces (Elite SL)'}),frozenset({'events_single'}),0.04856031128404669,0.4316472114137484,0.020492866407263294,0.422008547008547,0.9776700412968441,1.0,-0.00046805654387904044,0.9833238634320361,-0.023442934562808437,0.04457736147161719,-0.01695894627204535,0.23474225427350426
"frozenset({'quality_archetype_Sinkers Get Hit (Bad SI)', 'Swinging Tendencies_Balanced'})",frozenset({'events_single'}),0.025473411154345007,0.4316472114137484,0.010479896238651103,0.4114052953156823,0.9531054167319443,1.0,-0.0005156306513177927,0.9656097550029398,-0.04806146006285094,0.023463816935764898,-0.03561505548062289,0.21784207073476425
frozenset({'quality_archetype_Weak Fastball Group (Bad FF)'}),frozenset({'events_single'}),0.15003891050583656,0.4316472114137484,0.06158236057068742,0.4104426002766252,0.9508751346552825,1.0,-0.0031815167527139004,0.9640329997603753,-0.05729971676265956,0.11840399002493764,-0.037308889061437644,0.2765554347536972
frozenset({'quality_archetype_Sinkers Get Hit (Bad SI)'}),frozenset({'events_walk'}),0.06599221789883268,0.23813229571984434,0.014785992217898832,0.2240566037735849,0.9408912936243681,1.0,-0.0009288861299943975,0.9818598985251854,-0.06302182630990727,0.05110274341043572,-0.018475244280841033,0.1430740535207794
frozenset({'quality_archetype_Four-Seam Aces (Elite FF Quality)'}),frozenset({'events_double'}),0.09841763942931259,0.13328145265888455,0.012191958495460441,0.12387981022667369,0.9294602343787993,1.0,-0.0009252874549366547,0.9892690037942816,-0.07764209849222986,0.05554242495863863,-0.010847399609772802,0.10767754621882536
frozenset({'Swinging Tendencies_Balanced'}),frozenset({'events_hit_by_pitch'}),0.3694422827496757,0.02993514915693904,0.01006485084306096,0.02724336469596967,0.9100794705629383,1.0,-0.0009944589959306298,0.9972328284760267,-0.13546774278116092,0.025852878464818763,-0.002774850009903979,0.18173260089217894
"frozenset({'quality_archetype_Four-Seam Aces (Elite FF Quality)', 'Swinging Tendencies_Balanced'})",frozenset({'events_single'}),0.03901426718547341,0.4316472114137484,0.015201037613488975,0.3896276595744681,0.9026530214300327,1.0,-0.0016393620224715334,0.9311575098406563,-0.1009003191356831,0.033375099669666244,-0.07393216446390943,0.21242200286415713
frozenset({'Swinging Tendencies_Balanced'}),frozenset({'events_single'}),0.3694422827496757,0.4316472114137484,0.14121919584954604,0.3822496840331414,0.8855604158339905,1.0,-0.018249535277681056,0.9200364190776762,-0.170085269785852,0.2140105354194512,-0.08691349523151069,0.3547065727858014
frozenset({'quality_archetype_Weak Breaking Ball Group (Bad SL)'}),frozenset({'events_walk'}),0.05457846952010376,0.23813229571984434,0.011361867704280156,0.20817490494296578,0.8741985387310819,1.0,-0.0016350285394177034,0.9621666565458867,-0.1321044857525358,0.04038355153973816,-0.0393209878940643,0.1279436616218097
"frozenset({'quality_archetype_Weak Fastball Group (Bad FF)', 'Swinging Tendencies_Aggressive'})",frozenset({'events_walk'}),0.05156939040207523,0.23813229571984434,0.010583657587548638,0.20523138832997986,0.8618376928236083,1.0,-0.0016966797377704432,0.9586031620942718,-0.14458846099854947,0.0379182156133829,-0.04318454136463316,0.12483791638721216
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Balanced'})",frozenset({'events_single'}),0.15491569390402074,0.4316472114137484,0.056498054474708174,0.3647019423978567,0.8449074446777268,1.0,-0.010370872803188207,0.894623841180046,-0.17844973866426678,0.1065870607810512,-0.11778823005762781,0.2477956827373899
"frozenset({'quality_archetype_Weak Fastball Group (Bad FF)', 'Swinging Tendencies_Balanced'})",frozenset({'events_single'}),0.054734111543450065,0.4316472114137484,0.019714656290531776,0.36018957345971564,0.8344536091870215,1.0,-0.0039111703264075,0.8883143584570302,-0.17346926594004805,0.04224569205113952,-0.12572761036640634,0.20293132519139628
"frozenset({'quality_archetype_League-Average Pitch Quality', 'Swinging Tendencies_Aggressive'})",frozenset({'events_walk'}),0.14142671854734112,0.23813229571984434,0.02728923476005188,0.1929567131327953,0.8102920796589608,1.0,-0.006389034403750753,0.9440233463035018,-0.21426165215683338,0.07746686303387335,-0.059295836184226784,0.15377683151193142
frozenset({'Swinging Tendencies_Aggressive'}),frozenset({'events_walk'}),0.3388326848249027,0.23813229571984434,0.06521400778210117,0.19246669728984842,0.8082343333903765,1.0,-0.015472997320171378,0.9434505075187137,-0.2640877316946209,0.12743309002433093,-0.059939013261026325,0.23316145322008763
frozenset({'quality_archetype_Fastball Generalists (Good FF + Good SI)'}),frozenset({'events_walk'}),0.07792477302204928,0.23813229571984434,0.014993514915693904,0.19241011984021306,0.8079967450806333,1.0,-0.0035628901774944852,0.9433844120600113,-0.20490465940011468,0.04980182664139238,-0.060013274775614106,0.12768654140158803
frozenset({'Swinging Tendencies_Selective'}),frozenset({'events_home_run'}),0.2917250324254215,0.1035538261997406,0.022412451361867706,0.07682731637915705,0.7419070757556373,1.0,-0.007796791944028086,0.9710492843919974,-0.3293820184090461,0.060108529288994024,-0.029813847837939004,0.14663009105531
